,Start,End,Speaker,Text
15,0:01:59,0:02:12,SPEAKER 4," No, it's true. I've done it. I don't I'm not still doing it. I'm not doing time. Did you do it?  Like I thought you did a lot. He's changed since he got COVID. He's changed. What's he's changed? Is this new? Oh man embellishes something for a podcast "
16,0:02:12,0:02:16,SPEAKER 1," Yeah, bye  Oh "
17,0:02:17,0:02:30,SPEAKER 3," Audio listeners died a sore balloon went up forgot I had he was not gonna do this tree here. No, I don't like no  Oh, that's always been my crazy. Yeah, you've never looked over there. Yard viewers tell me if that trees new or not "
18,0:02:30,0:02:38,SPEAKER 4, You know what they don't know about I wonder if the the camera can get it is the satellite dish  They don't often get to see that cut out of frame. That's right. But it's pretty tight. It looks nice 
19,0:02:38,0:02:41,SPEAKER 2," Yeah, uh why was gonna ask you "
20,0:02:42,0:02:44,SPEAKER 1, What are you wearing dude? I'm wearing this 
21,0:02:44,0:02:53,SPEAKER 3," Sweet threads cutie got me for Christmas. Yeah, what are these pants jacket jacket? Well the pants are actually tight  They're from Zara and they're like classy pants, but they're actually joggers "
22,0:02:53,0:02:59,SPEAKER 2," Oh, you've been wearing these for a couple days. They probably think so. No, I have it. Are you stinky? No smell my smell is "
23,0:02:59,0:03:05,SPEAKER 4, Sinky tannins dude. I heard I heard your bit. Oh my gosh. How's it smell like like warm? 
24,0:03:06,0:03:08,SPEAKER 1, Like pizza. I was kind of like Zara 
25,0:03:08,0:03:36,SPEAKER 4, Still you've been wearing these for a couple days. I saw your bit in this was someone  Came to Millie came to me and was like I was watching a Ludwig video. Don't tell him and  And there's a pretty Palestine he tells us he tells a story in there about how I roasted your pants in front of everyone and how you threw them away  And I laughed my ass off at that which pants were these so when we were so when we were in New Hampshire  I called you H box and then Ludwig told the story on stream about how he went home and threw the pants 
26,0:03:37,0:04:08,SPEAKER 3," Well the story was about it was about like taking the L  I was like boys sometimes you got to take the L. I was walking and I have we talked about this on the pod yet  No, no, I had these baggy pants on there were 34 peak fatness. They're good fellas pants  We're leaving the sushi restaurant from Target. Yeah, and then they're like they don't fit me very well  They call me. Yeah, and then and then I'm walking in the front and it goes a nice pants age box  And everybody starts laughing  Beard already made the joke earlier to me privately. So I'm like, I'm like no, no  You said that I get you already said that and then I was like come on, bro "
27,0:04:08,0:04:14,SPEAKER 2," Yeah, we had a very meta moment where we talked about like who came up with what and who pulled this off the cosmic bookshelf "
28,0:04:14,0:04:19,SPEAKER 3," Anyway, I had to hold the L but I also gave away the pants  I tried to give it to Peter and he's like still too big "
29,0:04:19,0:04:21,SPEAKER 4, He's like those age box pants 
30,0:04:22,0:04:26,SPEAKER 2, Even only Juan's dumpy could fit dude. I was gonna ask you like 
31,0:04:26,0:04:27,SPEAKER 1, Wait 
32,0:04:27,0:04:45,SPEAKER 2," Do you if I said something about your clothes and made fun of them you would never throw them away  It doesn't matter coming from me. Yes, because you came in looking like the fucking rocked the Dwayne Johnson  The other day, and I was like what the fuck you were in dude and you're like I look good  But like if Nick did that you'd be like  Nothing and you hide the chain "
33,0:04:46,0:04:50,SPEAKER 3, But I do have more respect for Nick style than yours of course 
34,0:04:50,0:04:53,SPEAKER 2, So I told you that you looked like age box in those pants you would have kept them in defiance 
35,0:04:54,0:05:00,SPEAKER 1, But you don't like his Anita Baker t-shirt right now. That's kind of fucking that's fucking hard. The shirt goes hard 
36,0:05:00,0:05:06,SPEAKER 3," But slime's fits are generally like shirt. Shmeep. Yeah, and that's it. There's a little shmeep. So layers "
37,0:05:06,0:05:20,SPEAKER 2," There's no thought that's true and correct and valid  Thinking of what we're wearing a man. Yeah, what's going on over there? Yeah, are you a lot of wear this? What?  I accidentally leaked it in the video. Yeah, I know the purpose. Yeah. Oh, I accidentally leaked it on cutie stream "
38,0:05:20,0:05:22,SPEAKER 4," Oh, what the fuck? "
39,0:05:22,0:05:34,SPEAKER 3, Okay audio listeners. Aiden is wearing a beautiful forest green. It's almost like a like a Terry feather  Heather and it's in it's a yard merch. What's the word when it's not done yet? 
40,0:05:35,0:05:44,SPEAKER 2," Sample sample prototype is the one I was looking like it's the same thing that robots have  It's the beta version. Yeah, because it's on a man. I think a nice little puppy print "
41,0:05:45,0:05:50,SPEAKER 4," Comes off the hoodie. It's real nice. Feels nice. Feels great. I yeah, I wanted to wear this because uh "
42,0:05:50,0:05:56,SPEAKER 1," This is probably the the comfiest. I think this is the comfiest hoodie I have right now. No, I'm sure you can't say that "
43,0:05:56,0:06:02,SPEAKER 2," Yeah, but you still can't say you just can't say it because it doesn't sound it because you will eventually sell this product "
44,0:06:02,0:06:08,SPEAKER 4, It doesn't sound genuine. I love about what the thing I love about the hoodie is the price gentleman. I feel like I feel like the price can't 
45,0:06:08,0:06:13,SPEAKER 3, I'm sure this podcast cuz I'm gonna fall asleep. I'm sorry right now. I'm swimming in blankets right now. Yeah 
46,0:06:13,0:06:19,SPEAKER 4, Don't it's for me and only me. I am so comfortable. I like that because that's spiteful because if you're just saying 
47,0:06:20,0:06:26,SPEAKER 1, This is the only one we're ever gonna make when we when we sell the hoodie  It's gonna be the shittiest gilded model they have 
48,0:06:27,0:06:33,SPEAKER 4," And that's why I am the only person who gets the nice yaga blank and you guys get the gilded. Yeah, my plan with the bidets "
49,0:06:34,0:06:37,SPEAKER 3, I have five hundred dollar bidets and fifty dollar bidets and making yeah the gilded end of bidets 
50,0:06:37,0:06:44,SPEAKER 4, I'm afraid of those fifty dollars. You should just say I'm making a five hundred dollar bidet  Well make one and then sell fifty dollars my plan is to make a bunch of them 
51,0:06:44,0:06:56,SPEAKER 3," But I'm gonna go to a much of streamers house and set them up and then they're gonna be like this is amazing  But then when you go to the website like it's like the fifty dollar ones the one you're gonna buy like you could buy the vandal one  But you're not gonna. Yeah, and then they're gonna oh the bait and switch I "
52,0:06:56,0:07:17,SPEAKER 1, To selfishly fueled gift for my parents this year. Uh-huh  It was because I was thinking about before before leaving to go home  I was thinking about how I'm not gonna have a bidet for about a week and a half two weeks  And every time I go back the first time I feel sorry for you. It's awful  It ever since I moved in with you guys and started using bidets every time I go back to the old world 
53,0:07:17,0:07:32,SPEAKER 4," It's it's like it's like it's often moved in with like a bunch of guys who smoke weed  And then he had to not smoke weed for a summer. I changed all of your lives. You do that was a little significant  Yeah, it was so bought you bidet. It's like a job and that was the most significant change you've made in my life "
54,0:07:32,0:07:41,SPEAKER 1, The fancy the fancy bidet that you got us all last year for Christmas  I was like I'm gonna cop that for my parents and I did so now there will be once waiting for me 
55,0:07:42,0:07:46,SPEAKER 2," Buy check did you tell it? Wait did you tell your mom? Hey, I really just care about your asshole "
56,0:07:47,0:07:52,SPEAKER 1, I didn't say that I do wait don't say  Don't they have a private that's why we need the fourth guy 
57,0:07:52,0:08:02,SPEAKER 2," That's why we need the dinosaur said that last time he was bad. He's bad. Don't they have a private bathroom  Yeah, so did you have to be like mommy? I have to go poopy mommy mommy. Let me use your piss. Yes "
58,0:08:02,0:08:07,SPEAKER 1, But that is that embarrassment is worth a clean nice 
59,0:08:07,0:08:20,SPEAKER 4," I threw up. I have to poop in your toilet. No, do you know? I found out there's people in Canada who call it a water closet  Yeah, that's great  That's just a washroom also we washrooms more except what do you wash it in there homophobic balls in the sink "
60,0:08:22,0:08:24,SPEAKER 2, Anyway 
61,0:08:24,0:08:40,SPEAKER 3," You're very big because I just said they're homophobic. We're the same. Oh, yeah vibe check  What do you think cuties gift to my mom was weird?  She got her a bidet  Is that overstepping this is second time ever meeting? Oh, no, cuz she's European and all the rules are different actually true "
62,0:08:40,0:08:43,SPEAKER 4," That's actually a great reason. Yeah, I don't think it's weird "
63,0:08:45,0:08:54,SPEAKER 3," You got your long-term girlfriend got your mother a sweet and thoughtful gift. Yeah. Yeah, but now my mom's asshole so clean "
64,0:08:54,0:08:58,SPEAKER 1, I thought it was gonna stop talking about our mom's assholes. I feel like that's your list 
65,0:09:00,0:09:04,SPEAKER 3, Let me think back dude. No way your dad's asshole isn't 
66,0:09:04,0:09:06,SPEAKER 1, My mom 
67,0:09:09,0:09:14,SPEAKER 2, My mom my dad's asshole is probably not great. Peter's asshole is great. He should make him. I won't do this 
68,0:09:15,0:09:22,SPEAKER 4," My parents listen to every episode. What about your dad's asshole? I won't do something about your dad talking to you about this  Oh, it's cannoli hole "
69,0:09:22,0:09:23,SPEAKER 1, That one 
70,0:09:23,0:09:42,SPEAKER 2," Corwin's asshole has to be fucking prim. Okay. Yeah, when you're a pilot. Mm-hmm. That shit has to you have to cut it  It wouldn't matter if you don't call it because if you're a fat situation  Let's say someone tries to take over the cockpit. I'm a terrorist if you will  Or whatever and they say hey stop and if you flash your dirty butt "
71,0:09:43,0:09:52,SPEAKER 4," They're just gonna be like that's gonna help me. That's gonna make my job here easier  But if you flash a clean it, they're gonna be distracted. They're gonna idiot Joe's their face melts off "
72,0:09:53,0:09:58,SPEAKER 3, This is but so clean it flashes off the like in the sun blinds him. No hair even 
73,0:09:58,0:10:02,SPEAKER 2, Do you think have you guys ever seen your dad's junk? 
74,0:10:02,0:10:06,SPEAKER 3," No, yeah, as a kid. I saw my dad's penis in dick "
75,0:10:08,0:10:21,SPEAKER 1," That's  No, and then answered the question with a yes  He asked you a question that you replied no, and then immediately provided another answer that meant the opposite "
76,0:10:21,0:10:27,SPEAKER 4," I did say yeah, he just thinks we're the same he's racist. I'm not done. Oh wait and things all your opinion people are the same "
77,0:10:27,0:10:47,SPEAKER 3," I was I was nine years old because my father died when I was 10. Okay. Yeah, this is a mackle more alert, right and  He thought I was gay  Uh, and he he was like he we have a shoe room and it's the bathroom. Oh, I didn't know that's yeah "
78,0:10:47,0:10:49,SPEAKER 2," The mud room. Yeah, we're a bit of a house guy "
79,0:10:50,0:10:56,SPEAKER 3, The mud room is the same thing as our our downstairs bathroom. The one room is also what my dad calls his butthole 
80,0:10:58,0:11:09,SPEAKER 1, You know what that you know what I hate about that clip is that we have no idea of that's actually true. I believe it's like  It's the clue expansion canonically could totally actually be what he calls it will be pop all right 
81,0:11:10,0:11:15,SPEAKER 3, This is the same room you guys went in that had that weird elf on the shelf that would yell at you. Oh my goodness 
82,0:11:15,0:11:18,SPEAKER 1, He was loud. We didn't talk about this. I hated that 
83,0:11:19,0:11:24,SPEAKER 4, I hated there is just this inanimate object that would hang on a door and if you walked into a room 
84,0:11:24,0:11:33,SPEAKER 1, It just yelled at you by it by that was my I went to the garage to throw something out  I walked by the by the bathroom and the elf yelled it's not guys. It's a snowman 
85,0:11:33,0:11:38,SPEAKER 3," It's a snowman. It'll say like it'll be like, what are you doing in here actually on second thought? "
86,0:11:38,0:11:40,SPEAKER 1, I don't want to know 
87,0:11:42,0:11:48,SPEAKER 2," Are you all right? You're looking a little flushed, but then what pissed me off his he'll be like get it flush and then "
88,0:11:49,0:11:55,SPEAKER 3, And I'm like fucking god damn little a line was literally like it laughs at every joke. We're like no it doesn't slide. I'm looking over at it 
89,0:11:55,0:11:57,SPEAKER 4, Like that's not funny and here's the reason why 
90,0:11:58,0:12:07,SPEAKER 2," I was I was changing into my underarmored and tell you find somebody that made it to email them to let them know  Yeah, there's no nuance in the joke. You're kind of just like what are you doing in here? I hope the prostate's okay "
91,0:12:08,0:12:33,SPEAKER 3," That's exactly exactly what anyway this room is the same bathroom where my father when we came back in because the garage is right  Actually, he was like come in here and then he pulled down his pants and he was like this is how you peace standing up  Oh, so this is your late father. This is my yeah, it's not my it's not the early one  Yeah, why did you need to be taught this what he I was like nine. Oh you were you were nine "
92,0:12:34,0:12:42,SPEAKER 4," Yeah, right. This is no, this is my father. Wait hold on hold on no back up. It's my late father. You started peeing  You started learning to pee standing up at nine "
93,0:12:43,0:12:52,SPEAKER 3," He that's when he taught me. Yeah, why did you need to be taught to do that? Yeah, well that's great  It's a thing you get taught. I was like three. What? "
94,0:12:52,0:12:57,SPEAKER 2," No, you're not three when you boys learn to pee themselves dude, no, no, no "
95,0:12:59,0:13:03,SPEAKER 3, Zipper you looked up one. They learn to pee themselves. They don't learn that they do that at out the womb 
96,0:13:03,0:13:07,SPEAKER 4, That's true. You didn't haunt. Did you have like you didn't have like the smaller toilet? 
97,0:13:08,0:13:24,SPEAKER 1," I knew how to pee specifically. This is peeing standing. I'm realizing I get that I get what you're saying  It's not an activity that you need to be taught you okay? Okay, let me see if you're capable of standing  You're capable of doing the peeing part. It's like it's like he had Ludwig's first attempt "
98,0:13:24,0:13:26,SPEAKER 4, And he's just like pointing it toward him 
99,0:13:26,0:13:32,SPEAKER 1," And that's like no, no, no, he's not his arms folded  And he's swinging my mouth "
100,0:13:34,0:13:52,SPEAKER 3," No, okay, I think part of the problem was  Your brand the big teaching moment was lifting the seat up because he taught me that there's splash back and it'll stain the bottom  Oh, it perhaps like I had like a I don't maybe they found my toilet upstairs and they're like it's yellow pee staying on the bottom  You have to lift this "
101,0:13:52,0:13:56,SPEAKER 2, Dude your family is weird. I will so he would grab my cock and 
102,0:13:57,0:14:05,SPEAKER 4," And I was about to come on. No, you guys didn't go to church and you learn to pee  Yeah, it's like I went to church and learn to pee we go in the cool room. We go in the pee lessons "
103,0:14:05,0:14:07,SPEAKER 1, Oh father Murphy that's how the Murphy 
104,0:14:10,0:14:23,SPEAKER 2," It's like Tom and Jerry Ludwig's dad just grabs his cock and he like pulls it like a fucking like a violin string  And he goes  But you watch it. Yeah, you watch you watch "
105,0:14:23,0:14:28,SPEAKER 3, Quincy boys also you pee sitting down I well yeah because he taught me and then he died 
106,0:14:28,0:14:32,SPEAKER 4, That you've learned his one lesson and then not you only got through lesson one of your dad 
107,0:14:32,0:14:34,SPEAKER 1, Your dad wasn't there to hold it anymore 
108,0:14:35,0:14:46,SPEAKER 2," So you just kept sitting yeah, so we we lost the the teaching halfway through so that so he this this came from my question  Have you seen your guys is dad's dick and balls? Yes, that was when that I saw it and I was like dude "
109,0:14:46,0:14:52,SPEAKER 4," That's fucking you right. Yeah. Yeah. Yeah, you're that's when you're in what a fat cock you have dad dad you said that "
110,0:14:53,0:15:04,SPEAKER 2," Yeah, dad great shit  Over there. What about you you said you did yeah, how that how that go also bald  This is a perfect match to trace also "
111,0:15:05,0:15:07,SPEAKER 4, When you go ball up on you go ball the matrix 
112,0:15:07,0:15:26,SPEAKER 1," I think it's  When you're when you're a tiny child it shapes your experience because you're like  It's it's gigantic by your perspective  And then I remember I remember like a decade later like I'm a teenager and I'm thinking like  Well, mine ever be that big. Yeah, but that is "
113,0:15:27,0:15:31,SPEAKER 2, Can you imagine it right now imagine your father? Hey everyone at home also imagine your father's dick 
114,0:15:32,0:15:37,SPEAKER 3, For the audio listeners. Can you can you so I'm supposing his eyes like he's making a wish 
115,0:15:40,0:15:43,SPEAKER 1," He's imagining the turtle thing right now. Yeah, the turtle thing "
116,0:15:44,0:15:46,SPEAKER 3, Do you think if a kid saw your dick right now. It's the size 
117,0:15:49,0:15:54,SPEAKER 4, That  I might be a redacted bitch 
118,0:15:54,0:15:59,SPEAKER 2, Usually he doesn't break usually he doesn't break and I love when Ludwig breaks 
119,0:15:59,0:16:02,SPEAKER 1, But it's like snl so social experience but actually 
120,0:16:03,0:16:08,SPEAKER 2," Yes, yeah, absolutely we talked about this before they're like they're just giant like god damned like "
121,0:16:09,0:16:16,SPEAKER 3, Grecian statues showing my adult penis the children for science. I saw it on the trailer for the new season in Nathan for you 
122,0:16:17,0:16:19,SPEAKER 1, To boost my self-esteem 
123,0:16:21,0:16:23,SPEAKER 2, And Nathan just like so do you do you think it's good? 
124,0:16:23,0:16:25,SPEAKER 1, Oh 
125,0:16:27,0:16:41,SPEAKER 2," Hey, hey, it's Christmas time. It is Christmas time in the yard  I kind of ruined Christmas a couple things Nick got COVID for Christmas  Which is crazy, but we also had gifts for each other and Ludwig didn't get us any well "
126,0:16:41,0:16:43,SPEAKER 4, I did guess what a didn't also didn't do 
127,0:16:43,0:16:47,SPEAKER 1, You really didn't know I got you so it's just not here. It's just not here in time 
128,0:16:47,0:16:52,SPEAKER 3," Well, okay, how about you say the gifts you got and I'll tell you my gifts because they're not physical "
129,0:16:52,0:16:57,SPEAKER 4," No, you should just give them to us. Well, no, I want to hear it now. I would like to say what I got mine are pull up a picture of it "
130,0:16:58,0:17:05,SPEAKER 3," How about we start with your gifts because they're physical and it's a fun part  So let's let's get right into it. Our audio listeners will do our best. Yeah, we'll do our best "
131,0:17:05,0:17:13,SPEAKER 2, But this is a visual I'll just get here like it here. This is for you Nick. Oh what a large gift  I'm looking at like a big this is a big gift 
132,0:17:13,0:17:24,SPEAKER 4, It's like out just for the audio listeners  It's about as a big as like maybe if you bought like a it's like your dad's got like a toy hummer  You drive around it's like that what's like the ones the remote control ones you drive like the like an RC car box 
133,0:17:24,0:17:33,SPEAKER 2, It's just say that it's like it's like like a 36 inches by 24 inches. It's not that big everyone also says  It's extremely hard to shop for you all the loved ones in your life. I don't think that's true 
134,0:17:33,0:18:13,SPEAKER 4, Everyone says that. So what does that mean that everyone was stupid? I get tracked on people to make gifts for you  You do  Got me the gum. That was a great gift. That sounds like a weird. It was a great. The gum that he got you  It was what was it riglies? There was a there's hype. There's a flavor. There was a flavor of gum that I I would go to the pharmacy  Where I grew up as a kid because the only place that carried it it was like this old  I think I think it was an old riglies brand  But not like fucking juicy fruit or whatever and I would go all the time  And then they discontinued it and they no longer sell it  He got me one of like the $300 packages online that are like the last of the I searched eBay every day for like a month 
135,0:18:13,0:18:15,SPEAKER 2, I didn't know that oh 
136,0:18:15,0:18:19,SPEAKER 4, I tear the corner and it instantly says Lego Lego house 
137,0:18:20,0:18:23,SPEAKER 1, That's crazy because I actually said it's the size of the Lego box 
138,0:18:23,0:18:51,SPEAKER 4," This is tight you've seen this before no really I've never seen that so sick  Yeah, I was gonna just a long time ago, but yeah, I think this is what it is. Let me show that everyone  So this is a a big-ass box of Legos that has like a CRT and an NES system  Well, you've never seen this. No, I haven't said this is official. I've never seen this before. Yeah, official Nintendo license and also got you some bubble gum  I'm not looking down is it behind the balls or your balls behind the box. I'm looking "
139,0:18:53,0:18:55,SPEAKER 1, Super 
140,0:18:55,0:18:58,SPEAKER 3, Just the skin those are getting lost. What do you what yeah as opposed to what and I get it? 
141,0:18:58,0:19:05,SPEAKER 4, I get all the hair from a dish scary  So it's a little longer than like where is up top I get that but it's pretty long. It's like a haircut 
142,0:19:05,0:19:09,SPEAKER 2, You like take it with the two fingers and you like you look like you see it in your balls 
143,0:19:09,0:19:17,SPEAKER 1, I see very clearly. I see balls look like the guy from home alone  You can't you can't give him that out because we all got a free. We all got a free way 
144,0:19:17,0:19:23,SPEAKER 4, It's not to look at them anyway. It's a CRT and an NES system Lego pack. It's pretty pug and 
145,0:19:23,0:19:33,SPEAKER 2," It's gonna be excited to build it moves it moves as well. Yeah, you can like play Mario. It's really interesting  Wait, you can play it. It's kind of like it moves like it scrolls. It's a side scroll "
146,0:19:33,0:19:36,SPEAKER 4, You go super cute. Yo build stream. Imagine. Yeah 
147,0:19:36,0:19:50,SPEAKER 2," Also cutie got me Lego sleeper cost like it was a great gift for adults because they need to do something to  De-stress from their terrible lives and reminds you being a kid. She got me a big Roman Colosseum  It's like fucking 9000. Oh, that's yours dude. That thing is tight. If I would have had that during COVID "
148,0:19:50,0:20:02,SPEAKER 3," I I would have been a lot of you were slated. I mean, I guess you just played a shits on a baller  You would have got it done in a day. I mean like they're like those are pog and I don't mean to say this right after this  But like you could also just play a video game "
149,0:20:02,0:20:04,SPEAKER 2," Yeah, but you get to build it and it's cool "
150,0:20:05,0:20:09,SPEAKER 3," You do get a thing at the end. I'm mostly saying you said to distract yourself from your life. No, no "
151,0:20:09,0:20:11,SPEAKER 2, I'm talking so it's like it's like adult coloring books 
152,0:20:11,0:20:18,SPEAKER 4, It's like just doing an activity. That thing is gaming is my life. I'm like you. It's a little bit different  I get that but this distract me from my life. I don't 
153,0:20:18,0:20:21,SPEAKER 3, Don't game because I have no life. I game because I have 99 
154,0:20:21,0:20:25,SPEAKER 4, I have many I remember I broke up with a girl who her 
155,0:20:26,0:20:39,SPEAKER 2, The guy she got with after me had that picture as his Facebook banner  Which was I'm not a loser because I have no life  I'm a gamer because I have many or whatever and it was like pictures of like the Skyrim guy and like soap 
156,0:20:39,0:20:43,SPEAKER 3, McTevish if the sentence I'm not a loser comes out of your mouth 
157,0:20:43,0:20:53,SPEAKER 2," Yeah, he probably just fucks like a beast and I was like I was like you say I'm I don't have to hurt  That was like but I was like Sam like I you know  I feel like I got a better banner than that "
158,0:20:54,0:21:04,SPEAKER 1," You should I  Like to find that yeah, because then we could show it to perspective in cells and rationalize them away from that that dark world "
159,0:21:06,0:21:10,SPEAKER 4, My time now. I'm gonna give you a didn't I'm gonna give you your gift 
160,0:21:10,0:21:14,SPEAKER 2," It's a happy little boy now. Oh, and that's what you are now. You're my sweet little bear "
161,0:21:15,0:21:24,SPEAKER 4," I think aiden is hard to buy gifts. That is what I like. No. Yeah, cuz he hates everything  It's just that his his things in life that he enjoys aren't really material "
162,0:21:25,0:21:29,SPEAKER 3, And I think that's why it makes it hard to buy gifts for him. He's great to get gifts for because you can get him literally anything 
163,0:21:29,0:21:46,SPEAKER 4," And his reaction will always be the same. Yeah, it's true. He's just hurts. He's easy to not feel guilty buying a bad gift  Think that's true. Oh, I'm opening your gift right now  But also I saw his gift like so this is from me and zipper two as are all of my gifts wow  Because that is an excuse to buy one gift "
164,0:21:49,0:22:03,SPEAKER 3," I should do that cutie got everyone such good gifts. I I am part of that  Go get him then she got aiden a signed copy of the social network. Yeah, but Jesse Eisenberg the screenplay sick  That was for me too. It was thank you "
165,0:22:05,0:22:10,SPEAKER 4, I can't believe that he's he's just so easy. It's like he tuned out for the last 20 minutes and I'm in all right 
166,0:22:11,0:22:22,SPEAKER 2," It's a shirt box. It's a clothing box. Yeah, this is a clothes box. It's a clothing box  So it's got polka dots on it. Amen is being a beast right now. He's physically too weak to open it. He's pawging. He's pawging. He's pawging. It's pawging. What is it? "
167,0:22:22,0:22:27,SPEAKER 1, He's pawging. He's pawing. He's pawging. He's pawging. Don't talk about how much he looks. He's going on. The Y3 hoodie. Who's that? 
168,0:22:27,0:22:34,SPEAKER 4, That's so Adidas has a collab with yogyamamoto with a Japanese designer and it's like their line of like really high and nice hoodies. 
169,0:22:34,0:22:38,SPEAKER 3," Really? Yeah, it's a very high one. Let me touch it. Let me touch it "
170,0:22:38,0:22:42,SPEAKER 4," Yeah, let me spin and come on it. Let me come on. Let me try it. Why, bring it over here "
171,0:22:42,0:22:56,SPEAKER 2," He did a little. I remember Aiden had one of the first mogul merch  A dots monster green hoodies and he was like  He got caught like this disgusting coffee stain on the front of it  And he just kept wearing it like a homeless guy. Yeah, and we had like boxes and boxes "
172,0:22:56,0:23:01,SPEAKER 1, That was it that was at the beginning of quarantine and it was the beginning of my arc of realizing that no one 
173,0:23:02,0:23:11,SPEAKER 2," Sees me in the outside world so it doesn't matter you dress like I dress but actually when I went into work at BTS. Yeah, yeah  For a whole year dude. There's a picture "
174,0:23:12,0:23:19,SPEAKER 3, I'm sorry dude  It says together with Adidas. We created something that did not exist before and completely projected the future 
175,0:23:23,0:23:27,SPEAKER 4, Imagine their face when they found out there's other talking my hoodie down. They're like wait a minute 
176,0:23:27,0:23:29,SPEAKER 2, I swear with a hood on it 
177,0:23:29,0:23:31,SPEAKER 1, Shit 
178,0:23:31,0:23:49,SPEAKER 4," This is so sick. Thank you. Yeah, I think you I thought he would like it  But I I literally was just like eating was trying to tell me recently that he doesn't like buying stuff very much  And I was like you own so many high-fashion items  I think you're lying and he never back down to this point. He's like, no, oh sometimes I'm like you're troll "
179,0:23:49,0:23:54,SPEAKER 1," No, I'm video drum guy right now. I buy I buy the least things in the house 100% that is not "
180,0:23:54,0:24:04,SPEAKER 4," But it doesn't mean that it doesn't mean that if you would have said that I would have been oh, maybe that's true  But you but you said I don't like buying things that's what you said and I'm like you're an idiot "
181,0:24:04,0:24:18,SPEAKER 1," I'm in it in like a quantifiable sense. I think I I  Compare it up to people in third world countries or something. No, no, no, just I feel like I don't buy a lot of items in general  But I'm happy when I buy something that I'm really excited about "
182,0:24:19,0:24:23,SPEAKER 4, Like a big ol like but I don't make a lot of I just think it once again is capping 
183,0:24:23,0:24:27,SPEAKER 3," He's coming across to normal. He took me to subway next gift. Oh, no way. Oh "
184,0:24:30,0:24:32,SPEAKER 1," Yeah, next gift right did you eat? Yeah, so "
185,0:24:33,0:24:40,SPEAKER 4," Unfortunately, your gift was locked in my COVID dungeon and I couldn't wrap it because I didn't have a wrap "
186,0:24:40,0:24:49,SPEAKER 2," That's okay, so your gift is not we could have given you wrapping paper that you just kept an eight or whatever  I mean you didn't want to do that and that's makes you bad friend. Well, I also got code like a couple days before "
187,0:24:49,0:25:00,SPEAKER 4," I don't even know if it was here on time. I think about this one got here's the latest it's here some sizzies  It's a box. No, he needs a kitchen knife. Um, I'll also say this is the most unfortunate gift that I got "
188,0:25:00,0:25:02,SPEAKER 3," Oh, no "
189,0:25:02,0:25:08,SPEAKER 2," You'll see a duplicate maybe oh, no, it's climbing shoes "
190,0:25:09,0:25:35,SPEAKER 3," Wait, did the beauty spoil no, you just know she she got what happened? Okay?  What happens going on is I got climbing shoes from my sister for Christmas  I've been climbing for a while and I have everyone always said  You got to get climbing shoes the rental suck and I've always had this theory that it's like I'm gonna wait  To get really good at climbing and then when I get my climbing shoes. I'm gonna have a power up "
191,0:25:35,0:25:38,SPEAKER 2," You didn't fucking wait to get a pizza stone. Yeah, I know "
