,Start,End,Speaker,Text
10,0:03:07,0:03:15,SPEAKER 1," All right.  Just someone that he, uh, was have, you know, with that he was closely related to through  matrimony. "
11,0:03:15,0:03:35,SPEAKER 2," Well, and I, I just want to say as a footnote, those two times, I made videos and  he actually told me that the reason he picked me to do it is that because I am so bad at  making videos, he wanted to make sure to pick someone that wasn't so good that they,  they wouldn't like them better.  And then they would, you know, really want him to come back. "
12,0:03:35,0:03:38,SPEAKER 1," Oh, that's lovely.  It's a lovely thought that John, yeah, that's such a nice thing. "
13,0:03:38,0:03:45,SPEAKER 2," That's actually something he said to me.  And you know what, though, I, he was right because I, I am not good at making videos. "
14,0:03:45,0:03:46,SPEAKER 1," Well, it does sound like something John would say. "
15,0:03:46,0:04:04,SPEAKER 2," Oh, it is.  It is.  Absolutely.  I also wrote a book with John, um, I almost said called paper towns, but that's not it.  Uh, it's, I don't know, I don't know what I do, uh, called let it snow.  So, yeah.  So I did, so we have, we've done that together. "
16,0:04:04,0:04:09,SPEAKER 1," Yeah.  And, uh, you, do you have, uh, tell me about your jars? "
17,0:04:09,0:04:23,SPEAKER 2," Oh, that's been a while.  Um, that is a reference to people who follow me on Twitter.  I spent a lot of time on Twitter.  And I used to say that I would put everybody who followed me inside a little tiny jar  and keep them with me forever. "
18,0:04:23,0:04:28,SPEAKER 1," But I've run it on the shelf behind you, run out of space or run out of jars. "
19,0:04:28,0:04:37,SPEAKER 2," There's still metaphor.  You know, I still inspired everybody's in there, but, um, I've moved on to other storage,  large, large storage containers, shipping containers, things like that. "
20,0:04:37,0:04:43,SPEAKER 1," So I'm, what am I in?  A very special spot in my heart, but not, I'm not in a jar or a, a, a, a, a, a, a, a, "
21,0:04:43,0:04:50,SPEAKER 2," a, a, a, a, a, a, a, a, a, a, a, a, a, a, a nice one, though, not one of those ones  you throw away, which frankly make me angry. "
22,0:04:50,0:05:24,SPEAKER 1," Yeah.  Yeah.  I feel bad.  I get, uh, you know, like lunch meat now comes in the stupperware and you're like, I  now have this, and it's not very good, but I have it.  And it's clearly not just a bag or it's not, it's, it's not a disposable container.  And now I have this and I feel like I have to clean it out and keep it.  But who, who, you know, I, I have to continue buying more lunch meat, uh, and the only solution  I can see to this problem is, uh, is lobbying the lunch meat companies to, to have more  sustainable packaging.  Do you see any solution aside from that one? "
23,0:05:24,0:05:49,SPEAKER 2," You know, I live in New York, which is the land of takeout and every time you get a  delivery, you basically destroy the planet every single time.  You get about 90 plastic containers and then in the end, you're just like, you know,  and they're just for, you know, a handful of rice, but it's in like a huge, very kind  of sturdy plastic container.  And you're like, oh, I'm just going to just get rid of that, I guess because I've got  600 of them. "
24,0:05:49,0:06:01,SPEAKER 1," We should start a company, a business that just collects sturdy plastic containers from  people in New York City and then resells them to people who are normal in other, other  states and, and cities. "
25,0:06:01,0:06:10,SPEAKER 2," You know what?  If anybody was going to do that, I think it would be you because I believe you run 20, 100  businesses at this point. "
26,0:06:10,0:06:27,SPEAKER 1," Well, that's the thing that you have to, you know, if you have an idea like that, you  have to let nothing, nothing stand in your way.  Somebody's going to do that, especially now that we've said it in the podcast and they're  going to take this idea and they're going to make dozens of dollars.  And then we'll, we'll have lost out on that opportunity. "
27,0:06:27,0:06:49,SPEAKER 2," You can be a hundred air or a dozen air.  Be ambitious.  You know, I always think of you, I don't know if you've probably read Catch 22 and there's  a character named Major Major that starts off sort of selling eggs off the back of  a truck at the beginning of the book and by the end he runs the war and you see that  like he's slowly like, that's how I see you in the input in a good way because he's a  little evil, but not like that.  You're like the good version of that. "
28,0:06:49,0:06:53,SPEAKER 1, You want to know something about books that I have noticed about myself? 
29,0:06:53,0:07:03,SPEAKER 2, Yeah.  I would like to learn something about books.  I've been winging this a long time and I was hoping somebody would come up to me and say  that very sentence. 
30,0:07:03,0:07:13,SPEAKER 1," I for a long time believed that if a book was assigned in class, that it was definitionally  an unpleasant thing to read. "
31,0:07:13,0:07:15,SPEAKER 2," Oh, yeah.  Sure. "
32,0:07:15,0:07:17,SPEAKER 1," I think a lot of people think that.  And because of that, I've never read Catch 22. "
33,0:07:17,0:07:19,SPEAKER 2," Oh, it's so good.  You should read it. "
34,0:07:19,0:07:59,SPEAKER 1," Yeah.  And like I remember when I finally read The Great Gatsby after having, you know, Cliff  noted it and Cliff's noted it in high school.  I was like, this is a very good book and kind of surprised.  And I was like, why didn't anybody tell me that this was such a good book?  And I felt the same way about Fahrenheit 451, which I read in high school and I was like,  you know, hated every second of it.  And then I read it and I was like, what a fantastic piece of literature.  Who would have thought that this thing that everyone is forced to read is in fact quite  good.  And that is why they make us read it. "
35,0:07:59,0:08:36,SPEAKER 2," It's true.  In these books, though, can be confusing out of context.  You know, I read, for example, I've just totally blanked on the title of Ernest Hemingway's  1925 novel.  The Sun also rises, I believe is the one I'm searching for and grasping for.  But I mean, one of the major, it just went away.  I was about to really talk, you know, in a way that was fancy like your brother.  And then I suddenly forgot the title of all books.  Like I was like, I don't know, I was reading some book and had some care.  I just forgot everything.  I forgot everything. "
36,0:08:36,0:08:38,SPEAKER 1, Do you know that it was published in 1925? 
37,0:08:38,0:08:40,SPEAKER 2," No, no, no, no, no, no, no, 26. "
38,0:08:40,0:08:42,SPEAKER 1, It was 26.  But you don't know the name of the book. 
39,0:08:42,0:08:46,SPEAKER 2," No, it was the Sun also rises.  Oh, okay.  It came to me as soon as I said the year. "
40,0:08:46,0:08:47,SPEAKER 1, Okay. 
41,0:08:47,0:09:01,SPEAKER 2," I was this kind of a kid.  And one of the major, wow, I'm about to go right into the territory that we started  this in.  But one of the major things you need to know about this main character is that he was  injured during the war and is, can you say impotent? "
42,0:09:01,0:09:03,SPEAKER 1," Sure, yeah.  No, that's it. "
43,0:09:03,0:09:14,SPEAKER 2," I just didn't.  Well, he is.  And that's largely the two huge part of the book, which was not something they were going  to explain to us in my Catholic augurals, high school. "
44,0:09:14,0:09:15,SPEAKER 1, Yeah. 
45,0:09:15,0:09:27,SPEAKER 2," So you spend a lot of time going, why is this guy so angry?  And why isn't he, why won't he date this woman he likes and why are all of these things  happen?  And like, you know, if they leave out really important chunks of information, you "
46,0:09:27,0:09:32,SPEAKER 1," may just spend a lot of time going, this is awful, the character has no motivation.  I don't understand. "
47,0:09:32,0:10:02,SPEAKER 2," Yeah, it's very, it's very strange man just goes around, I don't know, I don't know what  he's doing.  And I think something like catch 22, you may need a lot of, a good bit of context.  It's not a book that instantly, or it's brilliant, but it may, you know, some of these things  they don't instantly arrive with, you know, all the, which is why, you know, cliff notes  came around, but the people only were the cliff notes and, you know, yes.  And the circle of life continues.  Also on John's song, not by Bernie Topan though, I believe those were Tim Rice lyrics. "
48,0:10:02,0:10:05,SPEAKER 1, Wow.  You know a lot about Elton John. 
49,0:10:05,0:10:16,SPEAKER 2," I know a lot about Elton John, but not about books.  I don't know, I know very, very little about books, I've written some, that's a question. "
50,0:10:16,0:10:43,SPEAKER 1," All right.  So we, you mentioned earlier that you have several times replaced John Green in various  other enterprises, which is why I wanted you to be the first guest John here on Dear  Hank and John minus John.  Um, Amelia has a question that is specific for you.  She says, Dear Hank and Marine, what is it like to be the actual John Green? "
51,0:10:43,0:12:14,SPEAKER 2," She is referring.  Hi, Amelia.  You are referring to the fact that the, one of the first times that when John went away  for the first time, I made three videos for him, which almost killed me.  I mean, I'm really not good at this.  If I ever wanted to make videos, someone would actually have to make the videos for me because  I really don't know what I'm doing.  I've never put that on.  I like, I shown light directly into the camera like there, I tried to record an entire  video sitting next to a fountain, so all you're here is the fact I'm really stupid.  And I did manage despite my ineptitude to record a music video.  Yes.  And I called it actual John Green and it is a sort of riff on a Beastie Boys song called  Sabotage.  And I just did it with, it was me and I gave the camera to a friend and said, follow me.  And we just, we just made this music video and my friend Jean wrote the music.  And the answer to this question is, it's like I'm doing all the work but without any  of the perks.  So I'm not hanging out with celebrities, you know, I'm not, I'm not hanging out with celebrities.  I think is one of the major complaints I have.  And I truly believe that even if they, because with they, there's this possibility that  let it snow will be made into a movie and I fully expect that articles will read written  by John Green and some randos and you'll just see us like, you'll see a hand in the corner  of the photo and the back and that'll be us.  So, but I'm okay with that.  I'm actually fine with that.  He's a lovely guy as John.  He's lovely. "
52,0:12:14,0:12:21,SPEAKER 1," Yeah.  But being, being the, the temporary replacement for him, does it leave you feel, feeling unsatisfying? "
53,0:12:21,0:12:28,SPEAKER 2," It doesn't.  You know what?  It's, it's an honor.  It is an honor and a privilege.  I mean, he's a nice, he's, you know what, your brother's a nice guy. "
54,0:12:28,0:12:37,SPEAKER 1," I'm glad you think so.  I, I agree.  Do you?  I do.  Yeah.  I mean, sometimes he's my brother, you know, and I'm like, oh God, shut up.  But he's a nice guy. "
55,0:12:37,0:12:55,SPEAKER 2," Oh, we all think that.  Yes.  But I mean, it's, you know, it's to be fair, you know, but I mean, he gets around your  brother.  But you know, I don't ever feel like, whew, you know, if only they were just more John  Green articles in my life, like this guy.  This guy.  All right. "
56,0:12:55,0:13:02,SPEAKER 1," Enough with this.  I have a question that is not a question.  It's just my question.  Who's the, who do you think is the most famous person you've ever met? "
57,0:13:02,0:13:03,SPEAKER 2, Probably John Green. 
58,0:13:03,0:13:04,SPEAKER 1, Really? 
59,0:13:04,0:13:32,SPEAKER 2," Um, oh, now I'm thinking, I mean, I've probably met a few, well, you know what, he's getting  famous.  I've met a little bit, yeah, he's getting kind of, you know, he's in the time 100 and stuff  like that.  You know what I mean?  Like, every time I read about you or your brother doing something, I'm always doing  something really wretched, like looking for something in the garbage or, you know, it's like "
60,0:13:32,0:13:38,SPEAKER 1," you accidentally thrown away your contact lens.  Yeah.  And you're just like, well, I guess I could probably save it. "
61,0:13:38,0:13:49,SPEAKER 2," It was like the day I, I have a really beautiful necklace and I accidentally vacuumed it up.  And I had to cut open a vacuum cleaner bag and search through the, the dust to find my "
62,0:13:49,0:13:54,SPEAKER 1," necklace like some sort of weird gem hunter and then like John Green comes on in PR and is  like, oh, hello. "
63,0:13:54,0:13:58,SPEAKER 2," Yeah.  No, he's like on the today show and the background. "
64,0:13:58,0:13:59,SPEAKER 1, Yeah. 
65,0:13:59,0:14:03,SPEAKER 2," That is what it feels like, but it's in, it's in a good way.  I don't think I'd be good at those things. "
66,0:14:03,0:14:50,SPEAKER 1," So I'm kind of glad he, he's, yeah, yeah, I'm super glad that I don't have to do with that,  stuff either.  And it's, it is a weird thing to have my brother showing up in, in those strange places,  but, but yeah, I, it's, I do not find myself envious of it.  I, I met Will I Am this, this weekend and in France and so that and, and like before  then, I really wasn't sure if like it was John or if it was Will Wheaton or if it was  Brent Spiner or like any of the various other like famous nerds that I've met who are  famous for being nerds, like, I've met lots of those people, but I met Will I Am and  I'm like, you're more famous than any of the famous nerds that I, that I hang out with. "
67,0:14:50,0:15:10,SPEAKER 2," Yeah.  You know, that's the thing.  Real famous people have that kind of, you know, otherworldly glow.  I mean, I did, I had a, I worked on a weird conference once in Vegas where I met the  first George Bush and Jay Leno in the space of like three hours. "
68,0:15:10,0:15:18,SPEAKER 1," Oh, yeah.  Well, George Bush is definitely more famous than John Green probably.  Yeah.  What?  Yes.  He was the president.  Yeah. "
69,0:15:18,0:15:47,SPEAKER 2," It's John, not the president.  I'm not sure.  All right.  You're probably, yeah, like he's on the phone to the president.  You know, it's, it's ridiculous, but it's actually reached the point now where I just sort  of assume that I'm going to see, you know, as I said to John when the fault in our stars  came out that if they didn't project the image of the okay, okay, onto the face of the  moon, then he was a failure and it didn't happen.  So he failed.  We're going to stop talking about John.  He's not here.  This isn't about him. "
70,0:15:47,0:15:49,SPEAKER 1," Yeah.  This is, yeah. "
71,0:15:49,0:15:52,SPEAKER 2," Why are we talking about John?  He's like a ghost.  He's like, he's haunting us. "
72,0:15:52,0:15:57,SPEAKER 1, Yeah.  Gross.  It's like a gross smelly ghost.  Do you want to give us a question? 
73,0:15:57,0:16:09,SPEAKER 2," It asks, Maureen, how do you live in London and America?  Do you have some kind of weird dual citizenship and allow me to ask this?  How do I get this?  I don't live in London and America.  I only live in America. "
74,0:16:09,0:16:16,SPEAKER 1," But you are always going and for a while.  I mean, this isn't the case anymore, but for a while you were in London like every other  week. "
75,0:16:16,0:16:23,SPEAKER 2," Yes.  Yeah.  And there is a reason for that.  And you know, it's, it seems like I might be a spy or something.  Yes.  I am. "
76,0:16:23,0:16:41,SPEAKER 1," I am a spy.  You're not allowed to say that as a spy, just to be clear.  The first like spy lesson number one is, is never say it seems like I might be a spy.  Like don't just don't bring that up.  Yeah.  Oh, well.  But anyway, sorry.  You've ruined your spy status.  So you're not a spy anymore. "
77,0:16:41,0:17:20,SPEAKER 2," I go to, I go to England still.  My partner is English.  And so for many years, we lived in two separate places.  So I would go there.  He would come here, but I would go there more because my job is weirder and I'm a writer.  So I, you know, I don't have to go to an office.  Sometimes I go to offices and they say, please leave and I, yeah, can I stay?  And I stay there and like get in like to the closets and stuff.  And I can stay there for a while sometimes before they find me.  But in general, I'm not supposed to go to offices.  So, but he has to go to one every day because he makes video games.  So they make him, they make him go to an office.  And now he lives here and he goes to an office. "
78,0:17:20,0:17:24,SPEAKER 1, But you didn't have any like green card problems with that.  They didn't try to kick you out of the country. 
79,0:17:24,0:17:37,SPEAKER 2," They didn't try to kick me out of the country.  Everything, you know, I, I legally entered, you know, each time, which is good.  And they did start asking me more and more personal questions.  Like, you know, how serious are you about this relationship? "
80,0:17:37,0:17:38,SPEAKER 1, Really? 
81,0:17:38,0:17:38,SPEAKER 2, Yeah. 
82,0:17:38,0:17:45,SPEAKER 1," The customs guy was like, so how serious are you about your relationship?  Because I have not do anything after work. "
83,0:17:45,0:18:39,SPEAKER 2," Well, well, yeah.  He's a customer, I did I mention he's a customs guy as well.  But he, yeah, no, they would ask, they would ask things like this.  And they ask you, especially if you're a writer, you get us all kinds of weird.  Because it's a dumb job to have.  And I've gotten lots of questions like, you're writer, what do you write, books?  One of the first questions, have I heard of you?  I'm going to go with no.  Since you're holding my passport, looking at me, looking at my name, looking at my photo,  and saying, do I know you?  Is probably no.  And one guy when I went back to New York and I was really jet lagged at half a sleep  and it was like in my mind form the morning.  And he said, so do you write good books?  And I was like, I don't know.  And he's like, what do you mean you don't know?  You should be more confident.  Say you write great books.  I was like, what?  And he's like, say you write great books.  And he wouldn't stamp my passport until I said I was a great writer.  So it's not just an immigration service.  It's also a self-esteem. "
84,0:18:39,0:18:49,SPEAKER 1," Yes, there's self-confidence boosters.  And also now you have custom certified by the United States of America, a stamp that says  you are a great writer. "
85,0:18:49,0:18:50,SPEAKER 2, It's just a smiley face. 
86,0:18:50,0:18:52,SPEAKER 1, I think that's what that means. 
87,0:18:52,0:19:01,SPEAKER 2, It's a smiley face on a book.  Yeah.  I'm not 100% sure I was an immigration.  I was really tired.  But yeah.  So that's the answer to that one. 
88,0:19:01,0:19:35,SPEAKER 1," All right.  Hannibal asks, dear Hank and John, I'm a high school student and I'm being passive aggressively  pressured by my parents to get a job for the summer.  Personally, I'd like to get a job so that I can save up to move out in a couple of years.  So I ask you, oh wise people, I found on the internet, what are some good methods or strategies  for finding a job?  If it helps, some of my skills include video editing, short story writing, a knowledge  of how computers work, also competence.  But that's sort of necessary for working. "
89,0:19:35,0:19:39,SPEAKER 2," No, I would really argue with that last one.  I have a lot of thoughts about this. "
90,0:19:39,0:20:06,SPEAKER 1," Do you?  I would say that the number one most important thing on the list of things that you just listed  was competence.  Like, that's the one.  Because you're not going to, as a high school student, you're probably not going to find  a high skilled job in the writing or video editing areas, though I concurred you to try.  But just being generally competent and thoughtful, that's going to be the thing that gets you  the job at the entry level position. "
91,0:20:06,0:20:57,SPEAKER 2," Yeah.  I've had a lot of, I've had so many jobs.  I mean, I went to school for, I want to art, you know, art school basically.  I was, I was an English major and then I went and got an MFA in New York.  So I was a theater and writing student in an MFA program, which means that I was broke  and had to do anything and I had a couple, and I moved to New York, which is just the  most expensive place you can live.  So my policy was I would do any job and I had really dumb, weird jobs.  And I walked into New York without a job and I said, I'm going to get the weirdest job  I can find.  And I got it through lying, which honestly you shouldn't do, but, you know, you shouldn't  do it if like you're a surgeon, but you can maybe do it if it's like, well, it's really, "
92,0:20:57,0:21:12,SPEAKER 1," it's about like, do you know enough, like are you empathetic enough to know the lie  to tell?  Yes.  And if you can tell a really good lie, that's not going to get anybody in trouble and it's  not going to hurt anybody, then you're displaying a kind of competence in, in communicate,  it's a communication skill. "
93,0:21:12,0:22:20,SPEAKER 2," Yes.  Yeah.  Don't lie, except it turns out the only way to get a restaurant job in New York is to  lie and say you've worked there before.  So you have to say, of course, and so I made a resume with all of these restaurants in  England because I'd studied there knowing that, because at the time there was no like  Skype or anything and knowing that they wouldn't call.  And so I had this, because I'd worked some of them, I just really extended the times.  And then I fully made up about three of them, but I walked in with an air of total confidence.  But I want to also explain that I was trying to get a waitressing job in a haunted house  restaurant.  So, you know, I was not trying to get a job in air traffic control.  I was literally trying to, it was the most amazing job I've ever had because that place  was loaded down.  It's just closed.  I'm so sad.  It was loaded down with microphones and video cameras and little things on the wall, like  animatronic skeletons and stuff.  So we, so people upstairs could spy on all the customers.  And we knew what they were doing.  So we knew if they were complaining and things, because we could say like turn on the rhinoceros  on table 42, and then the rail, yeah, no, I have a lot of stories about this. "
94,0:22:20,0:22:21,SPEAKER 1, That seems illegal. 
95,0:22:21,0:22:32,SPEAKER 2," Oh, no, you, you went in knowing that all of the things on the walls were, because they  talked, they, the thing was it was fun, because you go, you'd go there because it would suddenly  spring alive and suddenly the skeleton would talk to you. "
96,0:22:32,0:22:34,SPEAKER 1, Right.  It would like respond to something you were saying. 
97,0:22:34,0:22:42,SPEAKER 2," Yeah.  And it was supposed to catch you off guard like, hey, give me a fry.  And then you'd be like, yeah, it's so scary.  But also the skeleton was listening to see if you were going to send back those appetizers. "
98,0:22:42,0:22:43,SPEAKER 1, I love that. 
99,0:22:43,0:23:33,SPEAKER 2," So we would kind of know like, you know, 42 is going to send back their appetizers and  like it was the weirdest dumb, I encourage having lots of stupid jobs.  Don't worry if you get like a dumb job or what seems like a gross job or I've had so  many dumb and gross jobs.  They are the best jobs you can possibly have.  I miss weight you sing because it's so like you had to learn to read people really quickly.  You had to learn to kind of live on a day to day like the money I took home in my pocket  was what I lived on and I really had to scramble to earn my money and like do a good job.  And I learned a lot of people skills and some of the best stories I have are from my kind  of dumb, you know, weird, like picking up garbage at Sesame Place was a job I had.  I watched someone punch Grover once.  That's something I saw. "
100,0:23:33,0:23:38,SPEAKER 1," Was Grover, was there a hand in Grover?  Was Grover animatronic? "
101,0:23:38,0:23:41,SPEAKER 2," No, like a person was inside of a giant costume. "
102,0:23:41,0:23:43,SPEAKER 1," Oh, a big giant Grover. "
103,0:23:43,0:23:47,SPEAKER 2," Yeah, people regularly hit costume characters.  It is terrible. "
104,0:23:47,0:24:22,SPEAKER 1," I was a mascot.  I was the high school mascot in my high school, whether the Wildcat.  And I would get beat by little children.  They like, you know, it was an expensive suit and I was told to like protect the suit with  my life and not let anyone hurt the suit.  And when they would like pull the tail of the suit, I like, what are you going to do?  Hit a child?  Like, I can't communicate.  I'm wearing a Wildcat costume.  And so I would start to, you know, like, wag my Wildcat finger at them and that was all  I could do.  Yeah, I did not like that. "
105,0:24:22,0:25:19,SPEAKER 2," People take out a lot of aggressions on costume characters.  I did it once when I worked for theater festival.  They called me at five in the morning and they said morning, get down here because the  guy we hired is too big.  So you're small, come over here and get in the costume.  And they put me in a cat in the hat costume that you saw out of the neck.  So it like had another head on top of my head.  And then they just, you're supposed to have someone with you.  But they just sent me out on the streets of Philadelphia and a hundred degree temperatures.  And I remember wandering into the road and I couldn't see where I was going.  And I walked into the side of a building.  So you know, these are the times I cherish.  So go out there, you know what?  Just go out there, ask people about jobs.  I think it's fine to sort of go into places you're interested in or just, you know, there's  like a little shop in your town or whatever and like, go in and just start asking people  if they're hiring.  And, you know, that's really how I think it gets done. "
106,0:25:19,0:25:34,SPEAKER 1," Yeah, I did that to get jobs as well.  And I found it very terrifying to like walk into a place and be like, okay, accept me.  Make me your person and choose pick me.  But yeah, it's normal.  They're used to it. "
107,0:25:34,0:26:00,SPEAKER 2," And you may have this feeling when you walk in the door because, you know, like where I  lived, there are a lot of this store called Wawa, which is a convenience mart.  And when I went in normally, I didn't think about it.  But when I went in to ask for a job, it suddenly seemed like I was walking into the White  House.  Like, suddenly we'll seem like, oh, I have to be on my best behavior.  I'm in a wall.  You know, like, it suddenly seems all different.  That's normal.  But just like be like, oh, I'm in getting into a different mindset.  Just ask them if they have an application. "
108,0:26:00,0:26:16,SPEAKER 1," I have another question.  This one is from Nick.  Nick says, dear Hank and Maureen, would you rather have the ability to turn everything  you touch into Dwayne, the rock Johnson, or have every song you listen to sound like  Smash Mouth's All Star?  Oh, God. "
109,0:26:16,0:26:18,SPEAKER 2, This is... 
110,0:26:18,0:26:19,SPEAKER 1, You okay? 
111,0:26:19,0:26:20,SPEAKER 2, This is dark. 
112,0:26:21,0:26:47,SPEAKER 1," Well, the thing that I noticed about this question, it says that either you have the  ability to turn everything you touch into Dwayne, the rock Johnson, or you have to have  every song you listen to sound like Smash Mouth's All Star.  And if it's the ability, if I can choose, then I would definitely choose the Dwayne, the  rock Johnson power, because basically that changes my life not at all.  I will just choose to never exercise that ability. "
113,0:26:47,0:26:49,SPEAKER 2," No, I got to go the other way. "
114,0:26:49,0:26:52,SPEAKER 1," Why are you afraid?  You're going to accidentally turn someone into Dwayne, the rock Johnson? "
115,0:26:52,0:27:30,SPEAKER 2," Well, one for sure I am.  For sure I am.  I'm going to...  It's always that time that you're not paying attention, and you're going to turn something  into Dwayne, the rock Johnson.  It's just...  It's going to be...  Ma, and you've done it, and she's the rock.  However, so you kind of ruined the world, because you know what?  The rock is great, but what's so great about the rock is that there's one of him.  You're like, if it was too many rocks, but only person's suffering with the second one,  and I do agree this is suffering, is you, if every song you hear just sounds like Smash  Mouth's All Star. "
116,0:27:30,0:27:35,SPEAKER 1," Well, the thing is, I like that song, but I still wouldn't want every song I listen to  to sound like it. "
117,0:27:35,0:27:44,SPEAKER 2," That song is a really notoriously terrible earworm.  I mean, that is...  Just even...  I've said it now, and that's two weeks gone. "
118,0:27:44,0:27:47,SPEAKER 1," Well, have you ever listened to Neil Sessariga's mouth sounds? "
119,0:27:47,0:27:48,SPEAKER 2, No. 
120,0:27:48,0:28:08,SPEAKER 1," Well, next time you're on a road trip, or on an airplane, it's really great road trip music,  actually.  That would be my suggestion.  If you're ever on a road trip, download mouth sounds by Neil Sessariga.  It is a mix.  What do they call it?  A mash-up mix.  That's what it's called.  And it's just wonderful. "
121,0:28:08,0:28:10,SPEAKER 2, I don't think it's called a mash-up mix. 
122,0:28:10,0:28:12,SPEAKER 1, Whatever.  I don't... 
123,0:28:12,0:28:19,SPEAKER 2, It's a mix of mash-ups.  A bunch of phrases together.  What do you call it?  What do you kids call it?  A mix mash?  A monster mash? 
124,0:28:19,0:28:21,SPEAKER 1, A mix monster mash?  It's definitely a mix mash. 
125,0:28:21,0:28:23,SPEAKER 2, Is it a blendini?  Is it a... 
126,0:28:23,0:28:33,SPEAKER 1," And it's...  It is...  All-Star is central to it, and it is really, really pleasant to listen to and hilarious. "
127,0:28:33,0:28:39,SPEAKER 2," That song was featured in every movie made between like 1995 and 1998, as well. "
128,0:28:39,0:28:42,SPEAKER 1," I...  Yeah, I think that the folks from Smashmouth did okay. "
129,0:28:42,0:28:49,SPEAKER 2, They actually even...  I remember this vividly.  They even appear in a movie...  Yes.  Play it in rat race. 
130,0:28:49,0:28:51,SPEAKER 1, That's the...  It's in rat race at the end of rat race. 
131,0:28:51,0:28:57,SPEAKER 2," They go to concert.  They're all forced to go...  At the end of this terrible movie, they're all forced to go to a Smashmouth concert. "
132,0:28:57,0:28:59,SPEAKER 1, It's not a terrible movie. 
133,0:28:59,0:29:00,SPEAKER 2, That's... 
134,0:29:00,0:29:02,SPEAKER 1, It's not a terrible movie.  I love rat... 
135,0:29:02,0:29:06,SPEAKER 2," I love rat race.  I do like it, too.  But the actual events are... "
136,0:29:06,0:29:07,SPEAKER 1," Oh, John. "
137,0:29:07,0:29:11,SPEAKER 2," Like having to do all this stuff at the end, you also have to go to a Smashmouth concert. "
138,0:29:11,0:29:14,SPEAKER 1," They seem so happy, though.  The problem is they have to give the money away. "
139,0:29:14,0:29:22,SPEAKER 2," Actors.  Actors have to be like, oh, I'm so happy to be dancing around all-star.  Hey, no, you're an all-star.  Put your pants on. "
140,0:29:22,0:29:31,SPEAKER 1," Now it's in everybody's head.  And also we can't put this podcast up because you sing all-star.  So you've ruined the copyright.  Oh, no.  I'm kidding. "
141,0:29:31,0:29:35,SPEAKER 2," It's fine.  Sing all you want.  Oh, well, good, because I have a whole songbook here.  Let me give it to my piano. "
142,0:29:35,0:29:37,SPEAKER 1, Do you want to get us another question? 
143,0:29:37,0:29:48,SPEAKER 2, I do.  As soon as I scroll down.  Now I'm ready.  Dear Hank and John.  This is from Catlin.  Considering humans cannot see every color. 
144,0:29:48,0:29:49,SPEAKER 1, What? 
145,0:29:49,0:30:07,SPEAKER 2," Well, it's new to me.  I have that new Apple screen that shows all the colors, even the ones that...  Oh, right, you can't see.  What happens to all the unseeable colors?  Do we just see them as white, black, or clear?  Do you think scientists will find a way to genetically modify our eyes to see those colors? "
