,Start,End,Speaker,Text
48,0:09:11,0:09:39,SPEAKER 1," You could do that.  But I like to do it my way.  I like what I actually like a little bit sweeter than it comes.  So what I do is I just open the bottle up and I wait for eight or nine days just for  some evaporation.  Everybody has a different way, but that's my way.  That's good.  At all times, I like aging your gatorade.  I always have 10 open bottles of gatorade at different levels of sweetness.  Why does this happen?  Was the question not, how do you like your gatorade? "
49,0:09:39,0:09:42,SPEAKER 2," Well, the problem, John, is that I don't really know. "
50,0:09:42,0:09:46,SPEAKER 1, Great.  Let's move on to the next question. 
51,0:09:46,0:09:52,SPEAKER 2, But I wanted to talk about gatorade.  But it's weird to me because the pitch lowers when I'm using gatorade and apparently 
52,0:09:52,0:09:54,SPEAKER 1, goes up when you use salt. 
53,0:09:54,0:10:04,SPEAKER 2," So probably I have something to do with viscosity, but that's all I got for you.  Somebody knows the answer to this question.  In fact, I've read an article about this and I forgot it.  I forgot it because that's what you do with information. "
54,0:10:04,0:10:14,SPEAKER 1," This next question comes from Andrew who writes Dear John and Hank, I only discovered the  podcast last week and I've been listening to eight episodes a day while at work.  Andrew, you work too much. "
55,0:10:14,0:10:17,SPEAKER 2," Also, you listen to podcasts too much while you're working. "
56,0:10:17,0:11:00,SPEAKER 1," Getting divorced after 25 years of marriage, well, this took a turn.  While I know they'll be both happier after it, the whole thing is making me cynical about  love.  Does all love fade over time?  What's the point in trying if over half of marriages fail?  How do I stop this from happening in my future romances?  I appreciate your dubious advice, definitely not a hurricane.  Andrew.  First off, Andrew, not over half of marriages fail.  All marriages end either in death or divorce, annulment, good point, Hank, really good point.  So all marriages fail, I mean, because nothing lasts forever, not even cold November rain,  as Guns n' Roses once memorably put it.  Good. "
57,0:11:00,0:11:01,SPEAKER 2, All very good. 
58,0:11:01,0:11:16,SPEAKER 1," Every rose has its thorn, just like every cowboy has a sad, sad song.  Just like every...  That doesn't rhyme.  Every...  Every Tuesday.  Every...  Yeah.  Every poem.  Every cold poem.  Every... "
59,0:11:16,0:11:20,SPEAKER 2, Every boyfriend eats that plum in the box. 
60,0:11:20,0:11:25,SPEAKER 1," Wait, start over from scratch, so it seems like you're just coming up with it now. "
61,0:11:25,0:11:27,SPEAKER 2, Every plum's cold in a box. 
62,0:11:27,0:11:29,SPEAKER 1, Yeah.  That's good. 
63,0:11:29,0:11:33,SPEAKER 2, And every boyfriend steals your plums from that box. 
64,0:11:33,0:12:05,SPEAKER 1," That's good.  What?  You gotta hit the last note.  Maybe like every plum in that box.  I don't know.  I don't know.  I don't know the song goes.  I don't know either.  I don't know either.  By the way, I don't think that song is November rain, I think it is a different song from  the same era.  Yeah, you're right.  Yeah.  That's definitely the case.  Yeah.  That's every rose has its thorn.  Every rose has its thorn.  By the way, Andrew.  I mean, the answer to your question is that every rose has its thorn, man.  I mean, that's...  Here's the thing. "
65,0:12:05,0:12:09,SPEAKER 2," That's true.  Every in cold November rain, even that ends. "
66,0:12:09,0:12:15,SPEAKER 1, Yeah.  And it's also true that every rose has its thorn.  Love is a rose. 
67,0:12:15,0:12:17,SPEAKER 2, So you better not pick it.  It only grows when it's on the vine. 
68,0:12:17,0:12:18,SPEAKER 1, It's very true. 
69,0:12:18,0:12:24,SPEAKER 2," A handful of thorns, and you know you missed it.  You lose your love when you steal the frickin' ice box from the plums. "
70,0:12:24,0:12:34,SPEAKER 1, I don't think you steal the ice box from the plums.  As such.  Is that the second time we've made an as such joke in this?  I don't know. 
71,0:12:34,0:12:39,SPEAKER 2," If it is Nick, cut off the as such and he didn't need to go there. "
72,0:12:39,0:13:09,SPEAKER 1," Here's the thing.  Andrew, I'm sorry that your parents are getting divorced, but it should not make you  cynical about love.  Because love brought you into this world.  Love is both how you became a person and also why you became a person to quote my own  book, Turtles All the Way Down, Parable, and Bookstores everywhere.  And don't be...  It's okay to go through a morning process and a grieving process and I think that's  natural and good, but that does not mean that life is hopeless.  It just means that life does involve loss. "
73,0:13:09,0:13:16,SPEAKER 2," Yes.  And that things that are wonderful don't baste forever, like roses, maybe.  I don't know. "
74,0:13:16,0:13:21,SPEAKER 1," Also, like plums in the ice box, I mean no matter how cold that ice box is, they're  not going to last forever. "
75,0:13:21,0:13:26,SPEAKER 2, Eventually they're not going to be a little...  What are plums on their dried?  They're going to be prunes. 
76,0:13:26,0:15:10,SPEAKER 1," That's why I had to eat the plums.  I just...  You were saving them for breakfast, but breakfast's win.  Tomorrow?  Why eat them tomorrow when you can eat them today?  Alright, Hank, this next question...  Oh my god!  Today's...  It's John's question day.  I've missed three weeks.  I've been...  It's good.  Sure it goes.  This next question comes from a guy who writes Dear John and Hank last year,  I participated in a stage production theater workshop thing.  On the day we were supposed to present our final product of play, our lovely stage director  decided to do a few exercises to calm our nerves before the show.  It only ended up making me more anxious, like everything that's ever been designed to  calm anyone's nerves.  Anyway, that wasn't the question.  She instructed us to scream out loud as loud as we could, one after the other, only one  problem.  I don't know how to scream.  So while waiting on my turn, I was trying to understand the mechanism that is screaming,  while simultaneously asking the people next to me how they acquired the art of screaming  which only made me more confused because the kind of advice I received went along the lines  of, I don't know, just let it flow.  But what does that mean?  How do I let it flow?  What do I need to let flow?  So many questions.  I didn't end up finding out how to scream, and I proceeded to let out a weird guttural  noise that resembled a loud snore.  I have spoken to almost any advice on how to scream.  All right, here's what I want you to do, Anias.  I want you to close your eyes, I want you to imagine that there's an ice box.  You've been saving these plums.  You've been saving the plums for so long.  They've reached the perfect moment between plum and prune, the moment at which you love  to have them for breakfast. "
77,0:15:10,0:15:13,SPEAKER 2," They say that every plum has its thorn, but not these plums. "
78,0:15:13,0:15:38,SPEAKER 1," In fact, no plums.  I don't think.  They say that.  Do that?  Every plum has its thorn.  Never heard that one.  Anyway Anias, I want you to picture that situation and then you open that ice box and what  is in there?  Nothing.  How do you feel right now?  That wasn't a scream.  Where in a hotel room?  It's true if we scream.  In 942.  Yeah.  I don't want to get security. "
79,0:15:38,0:15:47,SPEAKER 2, This is really interesting to me because I think that it's awful.  That's definitely not a scream. 
80,0:15:47,0:15:52,SPEAKER 1, The other day.  I'm going to go down one octave. 
81,0:15:52,0:15:55,SPEAKER 2, The other day I had a baby carrier on. 
82,0:15:55,0:15:56,SPEAKER 1, Yeah. 
83,0:15:56,0:16:36,SPEAKER 2," And it has this mechanism you have to push multiple buttons at the same time to unlock  it so that your baby doesn't accidentally fall out or something.  And I only hit one of the right buttons and I pulled and then the gap was created and  then my finger went in the gap and then I couldn't get it out.  My hand slipped and it slid onto my finger.  And it pinched me so hard that it broke the skin and I made this noise.  In the back of the car with the baby and Catherine thinks the baby is making that noise  because it's a tarot, like a very not human man noise and she's like freaking out like "
84,0:16:36,0:16:37,SPEAKER 1, what's wrong? 
85,0:16:37,0:16:41,SPEAKER 2," Well, that's a very weird one in the baby make and it just, but then I pulled my hand out "
86,0:16:41,0:16:52,SPEAKER 1," and I mean it, oh wow.  I think we could loop that noise that you just made and turn it into a really bad print  song.  Like it would be the worst print song. "
87,0:16:52,0:16:53,SPEAKER 2, There are no bad print songs. 
88,0:16:53,0:17:09,SPEAKER 1," That's a good point Hank.  Well, I could loop the sound that you just made and turn it into like a cover, a really  bad cover of a really good print song.  This next question comes from Warren.  Did we answer that one?  Oh yeah.  How do you scream? "
89,0:17:09,0:17:43,SPEAKER 2," I just think this is interesting.  I think that it's like knowing that you don't know how to make all of the noises because  it's like, it took me a while to realize that that there were noises I hadn't learned  and I just had to learn that like of course when I was like a child and learning to speak,  but you can speak in different ways and getting gaining full use of your voice or at least  more use than you are than you once had is like a process and it's not something that  everybody just does.  And I know a lot of people who have a hard time making loud noises. "
90,0:17:43,0:17:45,SPEAKER 1, I still can't.  I think it's legit. 
91,0:17:45,0:17:52,SPEAKER 2, I mean like you have to go someplace where you know when it's listening and be like I'm  going to try to make noises like other people do. 
92,0:17:52,0:18:04,SPEAKER 1," Or just don't learn how to scream and just wait for the moment when you really need  it.  And then I bet you'll find it.  Like when it's an emergency and it's not like the stage manager being like, I don't  have to get rid of your anxiety. "
93,0:18:04,0:18:09,SPEAKER 2, Let's have everybody scream by themselves like everybody is screaming together at least then 
94,0:18:09,0:18:10,SPEAKER 1, I can fake it. 
95,0:18:10,0:18:15,SPEAKER 2, But it's like you scream right and no I don't want to get in front of a bunch of people. 
96,0:18:15,0:18:47,SPEAKER 1," Too much pressure.  Yeah, that's terrifying.  Terrifying.  But you know what an exercise.  You know what sound I can't make?  What?  Most all of the sounds associated with proper Spanish pronunciation, at least according to  my children because my kids learn mostly in Spanish.  They speak mostly Spanish at school.  And when I try to speak to them in Spanish or say anything in Spanish, they always say,  okay.  I was like, they understand like I'm Spanish, but they literally don't know what I'm  saying. "
97,0:18:47,0:18:48,SPEAKER 2," They're like, that is like daddy. "
98,0:18:48,0:18:49,SPEAKER 1," No, that's wrong. "
99,0:18:49,0:18:50,SPEAKER 2, Like Alice in her ice water. 
100,0:18:50,0:19:29,SPEAKER 1," Yeah.  You're like, no, no, daddy in Spanish.  She should always say, in Espanol you say, no, and then I'll be like, no, I just, no,  daddy.  In Espanol we say, no, that's very cute.  All right.  Just next question comes from Warren who writes, dear John and Hank, I just have no power  over the podcast.  Well, you know what Hank, I was going for a long time.  Now, once our holiday spectacular is over, you can go back to answering half the questions  and also doing the intro.  I just started until Elon Musk doesn't get to Mars in 20, 27.  I just started seeing this person and he is literally perfect for me. "
101,0:19:29,0:19:34,SPEAKER 2," Literally, perfect is, that's a lot of different qualifies. "
102,0:19:34,0:19:39,SPEAKER 1," Warren, let's, if you just started seeing each other, let's not, okay, he's smart, he's "
103,0:19:39,0:19:40,SPEAKER 2," funny, he's cute. "
104,0:19:40,0:19:49,SPEAKER 1, We like him.  He's great.  I like him too.  Let's not put too much pressure on the situation.  Yeah.  There's a huge catch.  He's moving in four months to join the Navy Seals. 
105,0:19:49,0:19:54,SPEAKER 2, That doesn't sound perfect.  That sounds like he's moving in four months to join the Navy Seals. 
106,0:19:54,0:20:32,SPEAKER 1," I'm moving in seven months to start law school.  Well, those three months, when he's in the Navy Seals and you're not in law school, you  guys will have a great time together.  He's going to be tired all the time, no.  Before we met, we had both intentionally stayed single to focus on our career.  However, we both know that we have something special, uh, trademark.  Please forgive this because I know how ridiculous and cheesy I sound.  We want to give things time to breathe and grow, but I could already feel this ominous ticking  clock.  My focus is completely on law school, but I've always believed that we should love whenever  and wherever and however we can.  Any advice I've ever dubious would be greatly appreciated, not trying to live in a Hallmark  Christmas movie.  Lauren.  Lauren.  Just date.  Long distance.  Yeah. "
107,0:20:32,0:20:35,SPEAKER 2," I mean, you're allowed to live in a Hallmark Christmas movie. "
108,0:20:35,0:20:53,SPEAKER 1," Yeah.  Sounds very Hallmark Christmasy.  I mean, you're going to finish law school at right about the same time that he's going  to be entering his third year in the Navy Seals and then you get married.  We're not.  Whatever.  Stop putting so much pressure on the situation, Lauren.  It's okay.  I mean, it is hard. "
109,0:20:53,0:21:03,SPEAKER 2," It's hard when you've got a thing, you know, like this is going to be good, but then there's  this thing that isn't either of you.  It's just the universe conspiring against this leftliness. "
110,0:21:03,0:21:10,SPEAKER 1," Right.  Like circumstances are organizing themselves, not in your favor.  Right. "
111,0:21:10,0:21:16,SPEAKER 2, And that is important to realize that John I've ever told you about the time with the milk  when I was in middle school. 
112,0:21:16,0:21:17,SPEAKER 1, No. 
113,0:21:17,0:21:20,SPEAKER 2," So I was, this is a very applicable story. "
114,0:21:20,0:21:21,SPEAKER 1, Okay. 
115,0:21:21,0:21:31,SPEAKER 2," I was, I was a middle school student and some young people stole my milk, my chocolate  milk, my unopened 25 cent chocolate milk. "
116,0:21:31,0:21:32,SPEAKER 1, I remember. 
117,0:21:32,0:22:15,SPEAKER 2," And they were passing it around on the table, keep away from, from a nerdy Hank boy.  And they then swapped it for a chocolate milk that had been drunk, but they had closed  to the little carton so that it looked like it hadn't, and they gave it to me.  And I was like, I think, and then I got mad, extra mad because I thought that they were  giving it and being nice, but it turned out that the meanness was continuing.  And then I threw it back at them.  And then they threw it out into the middle of the cafeteria where I proceeded to go over  and stomp on it and realize that it was the original not-empty milk. "
118,0:22:15,0:22:16,SPEAKER 1, How is this story applicable? 
119,0:22:16,0:22:28,SPEAKER 2," It's applicable because they didn't intend for me to stomp on the milk.  That was like, that was farther than they wanted to take it. "
120,0:22:28,0:22:41,SPEAKER 1," Who, who, who are the like mean milk stealing jocks of this store, of the story of the Navy  Seal and the law school students? "
121,0:22:41,0:22:43,SPEAKER 2," The, the Navy Seals in law school. "
122,0:22:44,0:22:47,SPEAKER 1," Oh, you mean like the institutions are the bad guys? "
123,0:22:47,0:22:58,SPEAKER 2," We're just the situation, okay.  And it's just like, it was, it was set up like, it's not, it's not perfectly, it's not  a perfect analogy. "
124,0:22:58,0:23:04,SPEAKER 1, I would actually go further than that.  I would say that it's also not a good analogy. 
125,0:23:04,0:23:09,SPEAKER 2, And it may have nothing to do with the situation. 
126,0:23:09,0:23:28,SPEAKER 1," Here's, I mean, so I think we've solved it for you as the good news, Lauren, you need  to purchase 25 cents worth of chocolate milk, stomp on it and wait for the positive results. "
127,0:23:28,0:23:46,SPEAKER 2," The school teachers and administrators then had to talk to me as if I was the one who  had caused the ruckus because I had stomped on a 25 cent chocolate milk and made a mess.  And then I had to explain the situation, but nobody was truly at fault. "
128,0:23:46,0:23:47,SPEAKER 1, Yeah. 
129,0:23:47,0:23:53,SPEAKER 2," I mean, obviously, no, like they didn't, they didn't want the milk to get stomped. "
130,0:23:53,0:23:54,SPEAKER 1, Yeah. 
131,0:23:54,0:24:01,SPEAKER 2," So no one was at fault.  It was just a situation, though it did begin with bullying, so they shouldn't have done "
132,0:24:01,0:24:03,SPEAKER 1, that.  Yeah. 
133,0:24:03,0:24:04,SPEAKER 2," This is not, it's not working. "
134,0:24:04,0:25:08,SPEAKER 1," The next question comes from Mary Kate who writes, dear John and Hank, that might be the  worst answer I've ever heard to a question you asked.  I didn't ask it.  A question I asked, just love, love, and follow your heart, but don't drop out of law  school.  Next one comes from Mary Kate who writes, dear John and Hank, I'm over the moon excited  to get married in July, but I'm in a bit of a pickle.  Oh, I just read on, it's not a literal pickle, unfortunately.  I feel out of that habit.  That would have been amazing.  I've been in a previous question.  I've been in a bit of a pickle.  How do I get out of this pickle to get married?  That's it.  Burns.  He on say reports that he's not on a married pickle.  I recently accidentally came across an intel that my mom had been planning a surprise  for me at my wedding.  I'm a huge fan of surprises.  Oh, okay.  This one is a bit much.  She intended to have a live owl fly our rings to us at the ceremony.  No.  I understand. "
135,0:25:08,0:25:26,SPEAKER 2," I understand the impulse, but you're just like, if you don't know this is going to happen,  you're going to be like, oh God, giant bird attack.  Who doesn't think who thinks, oh, what a nice surprise.  No, you think we're being attacked by a bird. "
136,0:25:26,0:26:33,SPEAKER 1," You know, Hank, every year or two, somebody does die from an owl attack.  What?  Google it.  Google it while I'm reading the rest of the question.  I know she has this idea out of thoughtfulness and love.  I'm a big potter fan.  That doesn't, you know what?  Like, I read those books and at no point does an owl carry wedding rings into a wedding  ceremony.  But anyway, this is clearly a no good, terrible idea in so many ways.  Here's the issue.  I was told this information by someone close to me because my mom wasn't able to make  this happen.  Really?  That's a big surprise.  Yeah, that good.  Excellent.  But they also said that my mom said, guess I'll just have to come up with a different plan.  I'm not supposed to know about the owl situation in the first place, but what if my mom tries  to bring a different species of animal to carry rings at my wedding?  My question is this, do I tell my mom I don't want any avian beings at my wedding or do  I trust her to make a reasonable surprise?  Quite contrary, Mary Kate.  I mean, do you know the story about almost definitely the murder? "
137,0:26:33,0:26:37,SPEAKER 2," Yeah, no, I was going to talk about chocolate milk. "
138,0:26:37,0:26:51,SPEAKER 1," Oh, I thought we were still talking about the owl murder.  But can we let go of the chocolate milk thing because it was never a good bit and now it's  been going on way too long.  But you know what was a great bit?  The pickle?  The plums.  Yeah, the pickle.  Okay. "
139,0:26:51,0:26:56,SPEAKER 2," Yeah, I did look up the owl murder and I'm a little confused. "
140,0:26:56,0:26:57,SPEAKER 1, Don't you? 
141,0:26:57,0:27:00,SPEAKER 2, I'm not entirely 100% sure that the owl did it. 
142,0:27:00,0:27:07,SPEAKER 1," Oh, it is very controversial because you mean because the accused human killer probably "
143,0:27:07,0:27:09,SPEAKER 2," killed, may have killed the person. "
144,0:27:09,0:27:30,SPEAKER 1," Previous spouse.  Right.  Right.  Yeah.  Yeah, there's an argument to made that it might not have been an owl, but there's also  an argument to be made that it wasn't an owl.  Who knows?  For sure.  All we know for certain Hank is that Mary Kate is in quite a pickle.  Here's the thing, Mary Kate, what if you go to your wedding in a pickle? "
145,0:27:30,0:27:50,SPEAKER 2," Wait, but I think so my feeling is if you know that there's going to be a bird, that it's  okay for there to be a bird, right?  So you know now that if a bird attacks you, it's just the ring bearer. "
146,0:27:50,0:28:13,SPEAKER 1," It's part of the plan, but I mean, who wants to try to like wrestle a wedding ring from  the talons of a bird, but it's very well trained bird.  Okay.  Guess what?  Just have to come up with a different plan.  That's the direct quote from Mary Kate's mom.  It doesn't say that it's going to be a bird.  It could be a whale, that whale could be a walk-in ring bear. "
147,0:28:14,0:28:17,SPEAKER 2, A ring bearer.  Ring bearer. 
148,0:28:17,0:28:24,SPEAKER 1," A ring bearer.  Oh my God.  Mary Kate, your mom is going to hire a panda to come to your wedding. "
149,0:28:24,0:28:29,SPEAKER 2," I hope it's a galal, if it's going to be a non bear bearer. "
150,0:28:29,0:28:35,SPEAKER 1," Walk with me here.  Yeah.  So the bear obviously isn't going to be able to hold the wedding rings, right?  Yeah.  What's it going to do? "
151,0:28:35,0:28:38,SPEAKER 2," Well, I think I should just strap it to him. "
152,0:28:38,0:28:56,SPEAKER 1," Wrong.  Dead wrong.  Right, like three hours before the wedding.  You feed the koala two wedding rings.  And then right, and then the koala walks down the aisle, the boobs, how they come, you dig  them out of the koala poop. "
153,0:28:56,0:29:01,SPEAKER 2, And it's like that like extra awesome coffee that's been through the digestive system 
154,0:29:01,0:29:14,SPEAKER 1," of a cat or whatever.  Exactly.  So that's your wedding ring.  Yes.  With this ring, I thee wed.  Yeah.  Yeah.  That's it, Hank.  It's all that maricate.  Tell your mom to hire a koala to pick the wedding rings. "
155,0:29:14,0:29:17,SPEAKER 2," But make sure you know a good amount about koala digestion, because I think that might be "
156,0:29:17,0:29:18,SPEAKER 1, real slow. 
157,0:29:18,0:29:21,SPEAKER 2, And so you might have to feed it to him like a few days ago. 
158,0:29:21,0:30:20,SPEAKER 1," You might have like a four day wedding.  We got to have a weird wedding traditions in America, but we don't have that particular  one.  Yeah.  You feed a koala to wedding rings.  And then the wedding lasts until the koala poops, and sometimes it's just like a ten-minute  wedding.  And then other days it's like a six week wedding, you know?  Oh, man.  This is just to say I retweeted the plums that were in the ice box tweet, which you have  probably already seen.  Forgive me.  Nice.  That's good.  It's got it.  It's it.  It had a surprise ending.  Hank, we're going to answer one more question before we get to the all important news from  Mars and the F.C. Wimbledon.  Okay.  But first, I have to let you know that today's this is the Christmas episode.  Yes.  It's brought to you by koala poop, koala poop, the future of weddings. "
159,0:30:20,0:30:24,SPEAKER 2, This podcast is also brought to you by really bad print songs. 
160,0:30:24,0:30:33,SPEAKER 1, Really bad print songs.  They don't exist.  And of course today's podcast is brought to you by the plums that were in the ice box  no longer.  No longer. 
161,0:30:33,0:30:38,SPEAKER 2, Not thorny.  And this podcast is finally brought to you by aged gatorade. 
162,0:30:38,0:30:39,SPEAKER 1, Hmm. 
163,0:30:39,0:30:43,SPEAKER 2," Been sitting on that shelf there for seven days, getting slightly sweeter so that John "
